,step,adult,child,limited_mobility,elder,employee,run
4984,85,3,1,0,2,4,49
4985,86,3,1,0,2,4,49
4986,87,3,1,0,2,4,49
4987,88,3,1,0,2,4,49
4988,89,3,1,0,2,4,49
4989,90,3,1,0,2,4,49
4990,91,3,1,0,2,4,49
4991,92,3,1,0,2,4,49
4992,93,3,1,0,2,4,49
4993,94,4,1,0,2,4,49
4994,95,4,1,0,2,4,49
4995,96,4,1,0,2,4,49
4996,97,4,1,0,2,4,49
4997,98,4,1,0,2,4,49
4998,99,4,1,0,2,4,49
4999,100,4,1,0,2,4,49
